country,code,region,income,year,che_gdp(%),hk_gdl(%),che_pc_usd,che,gdp_pc_usd,che_usd,Sex,Age_group_code,Age_Group,Number,Age_Stnd_Per_100k,Death_rate_per_100k
Thailand,THA,SEAR,Upper-middle,2010,3.4,0.2,169,"366,407","4,996","11,564",All,Age_all,All,38669,47.71126343,59.4784206
Thailand,THA,SEAR,Upper-middle,2010,3.4,0.2,169,"366,407","4,996","11,564",All,Age_all,All,38227,46.02520472,58.62605477
Thailand,THA,SEAR,Upper-middle,2010,3.4,0.2,169,"366,407","4,996","11,564",All,Age_all,All,38347,45.03515261,58.62889091
Thailand,THA,SEAR,Upper-middle,2010,3.4,0.2,169,"366,407","4,996","11,564",All,Age_all,All,35344,40.51812012,53.91334394
Thailand,THA,SEAR,Upper-middle,2010,3.4,0.2,169,"366,407","4,996","11,564",All,Age_all,All,42711,55.75046724,65.75443628
Thailand,THA,SEAR,Upper-middle,2010,3.4,0.2,169,"366,407","4,996","11,564",All,Age_all,All,43590,58.97164498,67.4545369
Thailand,THA,SEAR,Upper-middle,2010,3.4,0.2,169,"366,407","4,996","11,564",All,Age_all,All,44507,62.62285601,69.25395578
Thailand,THA,SEAR,Upper-middle,2010,3.4,0.2,169,"366,407","4,996","11,564",All,Age_all,All,42600,61.58539962,66.37478314
Thailand,THA,SEAR,Upper-middle,2010,3.4,0.2,169,"366,407","4,996","11,564",All,Age_all,All,42693,63.63301645,67.02018643
Thailand,THA,SEAR,Upper-middle,2011,3.6,0.3,193,"403,459","5,397","13,232",All,Age_all,All,44420,56.14081032,68.30966534
Thailand,THA,SEAR,Upper-middle,2011,3.6,0.3,193,"403,459","5,397","13,232",All,Age_all,All,38669,47.71126343,59.4784206
Thailand,THA,SEAR,Upper-middle,2011,3.6,0.3,193,"403,459","5,397","13,232",All,Age_all,All,38227,46.02520472,58.62605477
Thailand,THA,SEAR,Upper-middle,2011,3.6,0.3,193,"403,459","5,397","13,232",All,Age_all,All,38347,45.03515261,58.62889091
Thailand,THA,SEAR,Upper-middle,2011,3.6,0.3,193,"403,459","5,397","13,232",All,Age_all,All,35344,40.51812012,53.91334394
Thailand,THA,SEAR,Upper-middle,2011,3.6,0.3,193,"403,459","5,397","13,232",All,Age_all,All,42711,55.75046724,65.75443628
Thailand,THA,SEAR,Upper-middle,2011,3.6,0.3,193,"403,459","5,397","13,232",All,Age_all,All,43590,58.97164498,67.4545369
Thailand,THA,SEAR,Upper-middle,2011,3.6,0.3,193,"403,459","5,397","13,232",All,Age_all,All,44507,62.62285601,69.25395578
Thailand,THA,SEAR,Upper-middle,2011,3.6,0.3,193,"403,459","5,397","13,232",All,Age_all,All,42600,61.58539962,66.37478314
Thailand,THA,SEAR,Upper-middle,2011,3.6,0.3,193,"403,459","5,397","13,232",All,Age_all,All,42693,63.63301645,67.02018643
Thailand,THA,SEAR,Upper-middle,2012,3.5,0.3,203,"435,342","5,749","14,006",All,Age_all,All,44420,56.14081032,68.30966534
Thailand,THA,SEAR,Upper-middle,2012,3.5,0.3,203,"435,342","5,749","14,006",All,Age_all,All,38669,47.71126343,59.4784206
Thailand,THA,SEAR,Upper-middle,2012,3.5,0.3,203,"435,342","5,749","14,006",All,Age_all,All,38227,46.02520472,58.62605477
Thailand,THA,SEAR,Upper-middle,2012,3.5,0.3,203,"435,342","5,749","14,006",All,Age_all,All,38347,45.03515261,58.62889091
Thailand,THA,SEAR,Upper-middle,2012,3.5,0.3,203,"435,342","5,749","14,006",All,Age_all,All,35344,40.51812012,53.91334394
Thailand,THA,SEAR,Upper-middle,2012,3.5,0.3,203,"435,342","5,749","14,006",All,Age_all,All,42711,55.75046724,65.75443628
Thailand,THA,SEAR,Upper-middle,2012,3.5,0.3,203,"435,342","5,749","14,006",All,Age_all,All,43590,58.97164498,67.4545369
Thailand,THA,SEAR,Upper-middle,2012,3.5,0.3,203,"435,342","5,749","14,006",All,Age_all,All,44507,62.62285601,69.25395578
Thailand,THA,SEAR,Upper-middle,2012,3.5,0.3,203,"435,342","5,749","14,006",All,Age_all,All,42600,61.58539962,66.37478314
Thailand,THA,SEAR,Upper-middle,2012,3.5,0.3,203,"435,342","5,749","14,006",All,Age_all,All,42693,63.63301645,67.02018643
Thailand,THA,SEAR,Upper-middle,2013,3.5,0.2,209,"445,978","6,041","14,515",All,Age_all,All,44420,56.14081032,68.30966534
Thailand,THA,SEAR,Upper-middle,2013,3.5,0.2,209,"445,978","6,041","14,515",All,Age_all,All,38669,47.71126343,59.4784206
Thailand,THA,SEAR,Upper-middle,2013,3.5,0.2,209,"445,978","6,041","14,515",All,Age_all,All,38227,46.02520472,58.62605477
Thailand,THA,SEAR,Upper-middle,2013,3.5,0.2,209,"445,978","6,041","14,515",All,Age_all,All,38347,45.03515261,58.62889091
Thailand,THA,SEAR,Upper-middle,2013,3.5,0.2,209,"445,978","6,041","14,515",All,Age_all,All,35344,40.51812012,53.91334394
Thailand,THA,SEAR,Upper-middle,2013,3.5,0.2,209,"445,978","6,041","14,515",All,Age_all,All,42711,55.75046724,65.75443628
Thailand,THA,SEAR,Upper-middle,2013,3.5,0.2,209,"445,978","6,041","14,515",All,Age_all,All,43590,58.97164498,67.4545369
Thailand,THA,SEAR,Upper-middle,2013,3.5,0.2,209,"445,978","6,041","14,515",All,Age_all,All,44507,62.62285601,69.25395578
Thailand,THA,SEAR,Upper-middle,2013,3.5,0.2,209,"445,978","6,041","14,515",All,Age_all,All,42600,61.58539962,66.37478314
Thailand,THA,SEAR,Upper-middle,2013,3.5,0.2,209,"445,978","6,041","14,515",All,Age_all,All,42693,63.63301645,67.02018643
Thailand,THA,SEAR,Upper-middle,2014,3.7,0.2,215,"487,468","5,822","15,008",All,Age_all,All,44420,56.14081032,68.30966534
Thailand,THA,SEAR,Upper-middle,2014,3.7,0.2,215,"487,468","5,822","15,008",All,Age_all,All,38669,47.71126343,59.4784206
Thailand,THA,SEAR,Upper-middle,2014,3.7,0.2,215,"487,468","5,822","15,008",All,Age_all,All,38227,46.02520472,58.62605477
Thailand,THA,SEAR,Upper-middle,2014,3.7,0.2,215,"487,468","5,822","15,008",All,Age_all,All,38347,45.03515261,58.62889091
Thailand,THA,SEAR,Upper-middle,2014,3.7,0.2,215,"487,468","5,822","15,008",All,Age_all,All,35344,40.51812012,53.91334394
Thailand,THA,SEAR,Upper-middle,2014,3.7,0.2,215,"487,468","5,822","15,008",All,Age_all,All,42711,55.75046724,65.75443628
Thailand,THA,SEAR,Upper-middle,2014,3.7,0.2,215,"487,468","5,822","15,008",All,Age_all,All,43590,58.97164498,67.4545369
Thailand,THA,SEAR,Upper-middle,2014,3.7,0.2,215,"487,468","5,822","15,008",All,Age_all,All,44507,62.62285601,69.25395578
Thailand,THA,SEAR,Upper-middle,2014,3.7,0.2,215,"487,468","5,822","15,008",All,Age_all,All,42600,61.58539962,66.37478314
Thailand,THA,SEAR,Upper-middle,2014,3.7,0.2,215,"487,468","5,822","15,008",All,Age_all,All,42693,63.63301645,67.02018643
Thailand,THA,SEAR,Upper-middle,2015,3.9,0.2,220,"529,438","5,709","15,459",All,Age_all,All,44420,56.14081032,68.30966534
Thailand,THA,SEAR,Upper-middle,2015,3.9,0.2,220,"529,438","5,709","15,459",All,Age_all,All,38669,47.71126343,59.4784206
Thailand,THA,SEAR,Upper-middle,2015,3.9,0.2,220,"529,438","5,709","15,459",All,Age_all,All,38227,46.02520472,58.62605477
Thailand,THA,SEAR,Upper-middle,2015,3.9,0.2,220,"529,438","5,709","15,459",All,Age_all,All,38347,45.03515261,58.62889091
Thailand,THA,SEAR,Upper-middle,2015,3.9,0.2,220,"529,438","5,709","15,459",All,Age_all,All,35344,40.51812012,53.91334394
Thailand,THA,SEAR,Upper-middle,2015,3.9,0.2,220,"529,438","5,709","15,459",All,Age_all,All,42711,55.75046724,65.75443628
Thailand,THA,SEAR,Upper-middle,2015,3.9,0.2,220,"529,438","5,709","15,459",All,Age_all,All,43590,58.97164498,67.4545369
Thailand,THA,SEAR,Upper-middle,2015,3.9,0.2,220,"529,438","5,709","15,459",All,Age_all,All,44507,62.62285601,69.25395578
Thailand,THA,SEAR,Upper-middle,2015,3.9,0.2,220,"529,438","5,709","15,459",All,Age_all,All,42600,61.58539962,66.37478314
Thailand,THA,SEAR,Upper-middle,2015,3.9,0.2,220,"529,438","5,709","15,459",All,Age_all,All,42693,63.63301645,67.02018643
Thailand,THA,SEAR,Upper-middle,2016,3.9,0.3,231,"574,714","5,854","16,283",All,Age_all,All,44420,56.14081032,68.30966534
Thailand,THA,SEAR,Upper-middle,2016,3.9,0.3,231,"574,714","5,854","16,283",All,Age_all,All,38669,47.71126343,59.4784206
Thailand,THA,SEAR,Upper-middle,2016,3.9,0.3,231,"574,714","5,854","16,283",All,Age_all,All,38227,46.02520472,58.62605477
Thailand,THA,SEAR,Upper-middle,2016,3.9,0.3,231,"574,714","5,854","16,283",All,Age_all,All,38347,45.03515261,58.62889091
Thailand,THA,SEAR,Upper-middle,2016,3.9,0.3,231,"574,714","5,854","16,283",All,Age_all,All,35344,40.51812012,53.91334394
Thailand,THA,SEAR,Upper-middle,2016,3.9,0.3,231,"574,714","5,854","16,283",All,Age_all,All,42711,55.75046724,65.75443628
Thailand,THA,SEAR,Upper-middle,2016,3.9,0.3,231,"574,714","5,854","16,283",All,Age_all,All,43590,58.97164498,67.4545369
Thailand,THA,SEAR,Upper-middle,2016,3.9,0.3,231,"574,714","5,854","16,283",All,Age_all,All,44507,62.62285601,69.25395578
Thailand,THA,SEAR,Upper-middle,2016,3.9,0.3,231,"574,714","5,854","16,283",All,Age_all,All,42600,61.58539962,66.37478314
Thailand,THA,SEAR,Upper-middle,2016,3.9,0.3,231,"574,714","5,854","16,283",All,Age_all,All,42693,63.63301645,67.02018643
Thailand,THA,SEAR,Upper-middle,2017,3.9,0.2,248,"596,742","6,437","17,582",All,Age_all,All,44420,56.14081032,68.30966534
Thailand,THA,SEAR,Upper-middle,2017,3.9,0.2,248,"596,742","6,437","17,582",All,Age_all,All,38669,47.71126343,59.4784206
Thailand,THA,SEAR,Upper-middle,2017,3.9,0.2,248,"596,742","6,437","17,582",All,Age_all,All,38227,46.02520472,58.62605477
Thailand,THA,SEAR,Upper-middle,2017,3.9,0.2,248,"596,742","6,437","17,582",All,Age_all,All,38347,45.03515261,58.62889091
Thailand,THA,SEAR,Upper-middle,2017,3.9,0.2,248,"596,742","6,437","17,582",All,Age_all,All,35344,40.51812012,53.91334394
Thailand,THA,SEAR,Upper-middle,2017,3.9,0.2,248,"596,742","6,437","17,582",All,Age_all,All,42711,55.75046724,65.75443628
Thailand,THA,SEAR,Upper-middle,2017,3.9,0.2,248,"596,742","6,437","17,582",All,Age_all,All,43590,58.97164498,67.4545369
Thailand,THA,SEAR,Upper-middle,2017,3.9,0.2,248,"596,742","6,437","17,582",All,Age_all,All,44507,62.62285601,69.25395578
Thailand,THA,SEAR,Upper-middle,2017,3.9,0.2,248,"596,742","6,437","17,582",All,Age_all,All,42600,61.58539962,66.37478314
Thailand,THA,SEAR,Upper-middle,2017,3.9,0.2,248,"596,742","6,437","17,582",All,Age_all,All,42693,63.63301645,67.02018643
Thailand,THA,SEAR,Upper-middle,2018,3.9,0.2,276,"633,535","7,123","19,608",All,Age_all,All,44420,56.14081032,68.30966534
Thailand,THA,SEAR,Upper-middle,2018,3.9,0.2,276,"633,535","7,123","19,608",All,Age_all,All,38669,47.71126343,59.4784206
Thailand,THA,SEAR,Upper-middle,2018,3.9,0.2,276,"633,535","7,123","19,608",All,Age_all,All,38227,46.02520472,58.62605477
Thailand,THA,SEAR,Upper-middle,2018,3.9,0.2,276,"633,535","7,123","19,608",All,Age_all,All,38347,45.03515261,58.62889091
Thailand,THA,SEAR,Upper-middle,2018,3.9,0.2,276,"633,535","7,123","19,608",All,Age_all,All,35344,40.51812012,53.91334394
Thailand,THA,SEAR,Upper-middle,2018,3.9,0.2,276,"633,535","7,123","19,608",All,Age_all,All,42711,55.75046724,65.75443628
Thailand,THA,SEAR,Upper-middle,2018,3.9,0.2,276,"633,535","7,123","19,608",All,Age_all,All,43590,58.97164498,67.4545369
Thailand,THA,SEAR,Upper-middle,2018,3.9,0.2,276,"633,535","7,123","19,608",All,Age_all,All,44507,62.62285601,69.25395578
Thailand,THA,SEAR,Upper-middle,2018,3.9,0.2,276,"633,535","7,123","19,608",All,Age_all,All,42600,61.58539962,66.37478314
Thailand,THA,SEAR,Upper-middle,2018,3.9,0.2,276,"633,535","7,123","19,608",All,Age_all,All,42693,63.63301645,67.02018643
Brunei Darussalam,BRN,WPR,High,2010,2.3,0.2,789,426,"34,610",312,All,Age_all,All,93,36.11486504,22.4146616
Brunei Darussalam,BRN,WPR,High,2010,2.3,0.2,789,426,"34,610",312,All,Age_all,All,116,32.46782458,27.44405907
Brunei Darussalam,BRN,WPR,High,2010,2.3,0.2,789,426,"34,610",312,All,Age_all,All,105,35.60365206,24.44703143
Brunei Darussalam,BRN,WPR,High,2010,2.3,0.2,789,426,"34,610",312,All,Age_all,All,91,31.87397023,20.56962025
Brunei Darussalam,BRN,WPR,High,2010,2.3,0.2,789,426,"34,610",312,All,Age_all,All,97,30.4099961,22.38711241
Brunei Darussalam,BRN,WPR,High,2010,2.3,0.2,789,426,"34,610",312,All,Age_all,All,86,33.97251438,20.98743438
Brunei Darussalam,BRN,WPR,High,2010,2.3,0.2,789,426,"34,610",312,All,Age_all,All,77,31.46580656,19.03956521
Brunei Darussalam,BRN,WPR,High,2010,2.3,0.2,789,426,"34,610",312,All,Age_all,All,59,25.96372102,14.75737869
Brunei Darussalam,BRN,WPR,High,2010,2.3,0.2,789,426,"34,610",312,All,Age_all,All,60,23.67907513,14.19446416
Brunei Darussalam,BRN,WPR,High,2010,2.3,0.2,789,426,"34,610",312,All,Age_all,All,64,27.60650365,15.44401544
Brunei Darussalam,BRN,WPR,High,2011,1.9,0.1,860,434,"46,139",345,All,Age_all,All,93,36.11486504,22.4146616
Brunei Darussalam,BRN,WPR,High,2011,1.9,0.1,860,434,"46,139",345,All,Age_all,All,116,32.46782458,27.44405907
Brunei Darussalam,BRN,WPR,High,2011,1.9,0.1,860,434,"46,139",345,All,Age_all,All,105,35.60365206,24.44703143
Brunei Darussalam,BRN,WPR,High,2011,1.9,0.1,860,434,"46,139",345,All,Age_all,All,91,31.87397023,20.56962025
Brunei Darussalam,BRN,WPR,High,2011,1.9,0.1,860,434,"46,139",345,All,Age_all,All,97,30.4099961,22.38711241
Brunei Darussalam,BRN,WPR,High,2011,1.9,0.1,860,434,"46,139",345,All,Age_all,All,86,33.97251438,20.98743438
Brunei Darussalam,BRN,WPR,High,2011,1.9,0.1,860,434,"46,139",345,All,Age_all,All,77,31.46580656,19.03956521
Brunei Darussalam,BRN,WPR,High,2011,1.9,0.1,860,434,"46,139",345,All,Age_all,All,59,25.96372102,14.75737869
Brunei Darussalam,BRN,WPR,High,2011,1.9,0.1,860,434,"46,139",345,All,Age_all,All,60,23.67907513,14.19446416
Brunei Darussalam,BRN,WPR,High,2011,1.9,0.1,860,434,"46,139",345,All,Age_all,All,64,27.60650365,15.44401544
Brunei Darussalam,BRN,WPR,High,2012,1.9,0.1,867,441,"46,844",353,All,Age_all,All,93,36.11486504,22.4146616
Brunei Darussalam,BRN,WPR,High,2012,1.9,0.1,867,441,"46,844",353,All,Age_all,All,116,32.46782458,27.44405907
Brunei Darussalam,BRN,WPR,High,2012,1.9,0.1,867,441,"46,844",353,All,Age_all,All,105,35.60365206,24.44703143
Brunei Darussalam,BRN,WPR,High,2012,1.9,0.1,867,441,"46,844",353,All,Age_all,All,91,31.87397023,20.56962025
Brunei Darussalam,BRN,WPR,High,2012,1.9,0.1,867,441,"46,844",353,All,Age_all,All,97,30.4099961,22.38711241
Brunei Darussalam,BRN,WPR,High,2012,1.9,0.1,867,441,"46,844",353,All,Age_all,All,86,33.97251438,20.98743438
Brunei Darussalam,BRN,WPR,High,2012,1.9,0.1,867,441,"46,844",353,All,Age_all,All,77,31.46580656,19.03956521
Brunei Darussalam,BRN,WPR,High,2012,1.9,0.1,867,441,"46,844",353,All,Age_all,All,59,25.96372102,14.75737869
Brunei Darussalam,BRN,WPR,High,2012,1.9,0.1,867,441,"46,844",353,All,Age_all,All,60,23.67907513,14.19446416
Brunei Darussalam,BRN,WPR,High,2012,1.9,0.1,867,441,"46,844",353,All,Age_all,All,64,27.60650365,15.44401544
Brunei Darussalam,BRN,WPR,High,2013,1.9,0.1,834,430,"43,950",343,All,Age_all,All,93,36.11486504,22.4146616
Brunei Darussalam,BRN,WPR,High,2013,1.9,0.1,834,430,"43,950",343,All,Age_all,All,116,32.46782458,27.44405907
Brunei Darussalam,BRN,WPR,High,2013,1.9,0.1,834,430,"43,950",343,All,Age_all,All,105,35.60365206,24.44703143
Brunei Darussalam,BRN,WPR,High,2013,1.9,0.1,834,430,"43,950",343,All,Age_all,All,91,31.87397023,20.56962025
Brunei Darussalam,BRN,WPR,High,2013,1.9,0.1,834,430,"43,950",343,All,Age_all,All,97,30.4099961,22.38711241
Brunei Darussalam,BRN,WPR,High,2013,1.9,0.1,834,430,"43,950",343,All,Age_all,All,86,33.97251438,20.98743438
Brunei Darussalam,BRN,WPR,High,2013,1.9,0.1,834,430,"43,950",343,All,Age_all,All,77,31.46580656,19.03956521
Brunei Darussalam,BRN,WPR,High,2013,1.9,0.1,834,430,"43,950",343,All,Age_all,All,59,25.96372102,14.75737869
Brunei Darussalam,BRN,WPR,High,2013,1.9,0.1,834,430,"43,950",343,All,Age_all,All,60,23.67907513,14.19446416
Brunei Darussalam,BRN,WPR,High,2013,1.9,0.1,834,430,"43,950",343,All,Age_all,All,64,27.60650365,15.44401544
Brunei Darussalam,BRN,WPR,High,2014,1.9,0.1,786,415,"41,037",327,All,Age_all,All,93,36.11486504,22.4146616
Brunei Darussalam,BRN,WPR,High,2014,1.9,0.1,786,415,"41,037",327,All,Age_all,All,116,32.46782458,27.44405907
Brunei Darussalam,BRN,WPR,High,2014,1.9,0.1,786,415,"41,037",327,All,Age_all,All,105,35.60365206,24.44703143
Brunei Darussalam,BRN,WPR,High,2014,1.9,0.1,786,415,"41,037",327,All,Age_all,All,91,31.87397023,20.56962025
Brunei Darussalam,BRN,WPR,High,2014,1.9,0.1,786,415,"41,037",327,All,Age_all,All,97,30.4099961,22.38711241
Brunei Darussalam,BRN,WPR,High,2014,1.9,0.1,786,415,"41,037",327,All,Age_all,All,86,33.97251438,20.98743438
Brunei Darussalam,BRN,WPR,High,2014,1.9,0.1,786,415,"41,037",327,All,Age_all,All,77,31.46580656,19.03956521
Brunei Darussalam,BRN,WPR,High,2014,1.9,0.1,786,415,"41,037",327,All,Age_all,All,59,25.96372102,14.75737869
Brunei Darussalam,BRN,WPR,High,2014,1.9,0.1,786,415,"41,037",327,All,Age_all,All,60,23.67907513,14.19446416
Brunei Darussalam,BRN,WPR,High,2014,1.9,0.1,786,415,"41,037",327,All,Age_all,All,64,27.60650365,15.44401544
Brunei Darussalam,BRN,WPR,High,2015,2.4,0.1,732,424,"30,681",309,All,Age_all,All,93,36.11486504,22.4146616
Brunei Darussalam,BRN,WPR,High,2015,2.4,0.1,732,424,"30,681",309,All,Age_all,All,116,32.46782458,27.44405907
Brunei Darussalam,BRN,WPR,High,2015,2.4,0.1,732,424,"30,681",309,All,Age_all,All,105,35.60365206,24.44703143
Brunei Darussalam,BRN,WPR,High,2015,2.4,0.1,732,424,"30,681",309,All,Age_all,All,91,31.87397023,20.56962025
Brunei Darussalam,BRN,WPR,High,2015,2.4,0.1,732,424,"30,681",309,All,Age_all,All,97,30.4099961,22.38711241
Brunei Darussalam,BRN,WPR,High,2015,2.4,0.1,732,424,"30,681",309,All,Age_all,All,86,33.97251438,20.98743438
Brunei Darussalam,BRN,WPR,High,2015,2.4,0.1,732,424,"30,681",309,All,Age_all,All,77,31.46580656,19.03956521
Brunei Darussalam,BRN,WPR,High,2015,2.4,0.1,732,424,"30,681",309,All,Age_all,All,59,25.96372102,14.75737869
Brunei Darussalam,BRN,WPR,High,2015,2.4,0.1,732,424,"30,681",309,All,Age_all,All,60,23.67907513,14.19446416
Brunei Darussalam,BRN,WPR,High,2015,2.4,0.1,732,424,"30,681",309,All,Age_all,All,64,27.60650365,15.44401544
Brunei Darussalam,BRN,WPR,High,2016,2.5,0.2,682,401,"26,762",291,All,Age_all,All,93,36.11486504,22.4146616
Brunei Darussalam,BRN,WPR,High,2016,2.5,0.2,682,401,"26,762",291,All,Age_all,All,116,32.46782458,27.44405907
Brunei Darussalam,BRN,WPR,High,2016,2.5,0.2,682,401,"26,762",291,All,Age_all,All,105,35.60365206,24.44703143
Brunei Darussalam,BRN,WPR,High,2016,2.5,0.2,682,401,"26,762",291,All,Age_all,All,91,31.87397023,20.56962025
Brunei Darussalam,BRN,WPR,High,2016,2.5,0.2,682,401,"26,762",291,All,Age_all,All,97,30.4099961,22.38711241
Brunei Darussalam,BRN,WPR,High,2016,2.5,0.2,682,401,"26,762",291,All,Age_all,All,86,33.97251438,20.98743438
Brunei Darussalam,BRN,WPR,High,2016,2.5,0.2,682,401,"26,762",291,All,Age_all,All,77,31.46580656,19.03956521
Brunei Darussalam,BRN,WPR,High,2016,2.5,0.2,682,401,"26,762",291,All,Age_all,All,59,25.96372102,14.75737869
Brunei Darussalam,BRN,WPR,High,2016,2.5,0.2,682,401,"26,762",291,All,Age_all,All,60,23.67907513,14.19446416
Brunei Darussalam,BRN,WPR,High,2016,2.5,0.2,682,401,"26,762",291,All,Age_all,All,64,27.60650365,15.44401544
Brunei Darussalam,BRN,WPR,High,2017,2.3,0.2,640,380,"28,187",275,All,Age_all,All,93,36.11486504,22.4146616
Brunei Darussalam,BRN,WPR,High,2017,2.3,0.2,640,380,"28,187",275,All,Age_all,All,116,32.46782458,27.44405907
Brunei Darussalam,BRN,WPR,High,2017,2.3,0.2,640,380,"28,187",275,All,Age_all,All,105,35.60365206,24.44703143
Brunei Darussalam,BRN,WPR,High,2017,2.3,0.2,640,380,"28,187",275,All,Age_all,All,91,31.87397023,20.56962025
Brunei Darussalam,BRN,WPR,High,2017,2.3,0.2,640,380,"28,187",275,All,Age_all,All,97,30.4099961,22.38711241
Brunei Darussalam,BRN,WPR,High,2017,2.3,0.2,640,380,"28,187",275,All,Age_all,All,86,33.97251438,20.98743438
Brunei Darussalam,BRN,WPR,High,2017,2.3,0.2,640,380,"28,187",275,All,Age_all,All,77,31.46580656,19.03956521
Brunei Darussalam,BRN,WPR,High,2017,2.3,0.2,640,380,"28,187",275,All,Age_all,All,59,25.96372102,14.75737869
Brunei Darussalam,BRN,WPR,High,2017,2.3,0.2,640,380,"28,187",275,All,Age_all,All,60,23.67907513,14.19446416
Brunei Darussalam,BRN,WPR,High,2017,2.3,0.2,640,380,"28,187",275,All,Age_all,All,64,27.60650365,15.44401544
Brunei Darussalam,BRN,WPR,High,2018,2.4,0.1,754,442,"31,241",327,All,Age_all,All,93,36.11486504,22.4146616
Brunei Darussalam,BRN,WPR,High,2018,2.4,0.1,754,442,"31,241",327,All,Age_all,All,116,32.46782458,27.44405907
Brunei Darussalam,BRN,WPR,High,2018,2.4,0.1,754,442,"31,241",327,All,Age_all,All,105,35.60365206,24.44703143
Brunei Darussalam,BRN,WPR,High,2018,2.4,0.1,754,442,"31,241",327,All,Age_all,All,91,31.87397023,20.56962025
Brunei Darussalam,BRN,WPR,High,2018,2.4,0.1,754,442,"31,241",327,All,Age_all,All,97,30.4099961,22.38711241
Brunei Darussalam,BRN,WPR,High,2018,2.4,0.1,754,442,"31,241",327,All,Age_all,All,86,33.97251438,20.98743438
Brunei Darussalam,BRN,WPR,High,2018,2.4,0.1,754,442,"31,241",327,All,Age_all,All,77,31.46580656,19.03956521
Brunei Darussalam,BRN,WPR,High,2018,2.4,0.1,754,442,"31,241",327,All,Age_all,All,59,25.96372102,14.75737869
Brunei Darussalam,BRN,WPR,High,2018,2.4,0.1,754,442,"31,241",327,All,Age_all,All,60,23.67907513,14.19446416
Brunei Darussalam,BRN,WPR,High,2018,2.4,0.1,754,442,"31,241",327,All,Age_all,All,64,27.60650365,15.44401544
Brunei Darussalam,BRN,WPR,High,2019,2.2,0.1,675,403,"30,748",296,All,Age_all,All,93,36.11486504,22.4146616
Brunei Darussalam,BRN,WPR,High,2019,2.2,0.1,675,403,"30,748",296,All,Age_all,All,116,32.46782458,27.44405907
Brunei Darussalam,BRN,WPR,High,2019,2.2,0.1,675,403,"30,748",296,All,Age_all,All,105,35.60365206,24.44703143
Brunei Darussalam,BRN,WPR,High,2019,2.2,0.1,675,403,"30,748",296,All,Age_all,All,91,31.87397023,20.56962025
Brunei Darussalam,BRN,WPR,High,2019,2.2,0.1,675,403,"30,748",296,All,Age_all,All,97,30.4099961,22.38711241
Brunei Darussalam,BRN,WPR,High,2019,2.2,0.1,675,403,"30,748",296,All,Age_all,All,86,33.97251438,20.98743438
Brunei Darussalam,BRN,WPR,High,2019,2.2,0.1,675,403,"30,748",296,All,Age_all,All,77,31.46580656,19.03956521
Brunei Darussalam,BRN,WPR,High,2019,2.2,0.1,675,403,"30,748",296,All,Age_all,All,59,25.96372102,14.75737869
Brunei Darussalam,BRN,WPR,High,2019,2.2,0.1,675,403,"30,748",296,All,Age_all,All,60,23.67907513,14.19446416
Brunei Darussalam,BRN,WPR,High,2019,2.2,0.1,675,403,"30,748",296,All,Age_all,All,64,27.60650365,15.44401544
Fiji,FJI,WPR,Upper-middle,2010,3.4,0.2,128,223,"3,758",116,All,Age_all,All,373,61.47020493,43.11794782
Fiji,FJI,WPR,Upper-middle,2010,3.4,0.2,128,223,"3,758",116,All,Age_all,All,375,60.53177054,43.43047476
Fiji,FJI,WPR,Upper-middle,2011,3.1,0.2,142,230,"4,507",129,All,Age_all,All,373,61.47020493,43.11794782
Fiji,FJI,WPR,Upper-middle,2011,3.1,0.2,142,230,"4,507",129,All,Age_all,All,375,60.53177054,43.43047476
Fiji,FJI,WPR,Upper-middle,2012,3.3,0.2,154,251,"4,723",141,All,Age_all,All,373,61.47020493,43.11794782
Fiji,FJI,WPR,Upper-middle,2012,3.3,0.2,154,251,"4,723",141,All,Age_all,All,375,60.53177054,43.43047476
Fiji,FJI,WPR,Upper-middle,2013,3.2,0.3,159,267,"4,969",145,All,Age_all,All,373,61.47020493,43.11794782
Fiji,FJI,WPR,Upper-middle,2013,3.2,0.3,159,267,"4,969",145,All,Age_all,All,375,60.53177054,43.43047476
Fiji,FJI,WPR,Upper-middle,2014,3.4,0.4,179,309,"5,305",164,All,Age_all,All,373,61.47020493,43.11794782
Fiji,FJI,WPR,Upper-middle,2014,3.4,0.4,179,309,"5,305",164,All,Age_all,All,375,60.53177054,43.43047476
Fiji,FJI,WPR,Upper-middle,2015,3.3,0.4,170,327,"5,105",156,All,Age_all,All,373,61.47020493,43.11794782
Fiji,FJI,WPR,Upper-middle,2015,3.3,0.4,170,327,"5,105",156,All,Age_all,All,375,60.53177054,43.43047476
Fiji,FJI,WPR,Upper-middle,2016,3.3,0.4,176,339,"5,368",162,All,Age_all,All,373,61.47020493,43.11794782
Fiji,FJI,WPR,Upper-middle,2016,3.3,0.4,176,339,"5,368",162,All,Age_all,All,375,60.53177054,43.43047476
Fiji,FJI,WPR,Upper-middle,2017,3.2,0.3,186,353,"5,825",171,All,Age_all,All,373,61.47020493,43.11794782
Fiji,FJI,WPR,Upper-middle,2017,3.2,0.3,186,353,"5,825",171,All,Age_all,All,375,60.53177054,43.43047476
Fiji,FJI,WPR,Upper-middle,2018,4.1,0.4,249,478,"6,074",229,All,Age_all,All,373,61.47020493,43.11794782
Fiji,FJI,WPR,Upper-middle,2018,4.1,0.4,249,478,"6,074",229,All,Age_all,All,375,60.53177054,43.43047476
