,Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
1323,EU,Europe,ALB,Albania,2010,All,Age_all,All,40.0,0.32951643,1.28903081,1.37314115
3841,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,All,Age_all,All,35.0,7.09939148,37.83941354,38.71295999
3904,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,All,Age_all,All,28.0,5.9447983,29.32767325,30.59574282
3967,NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,All,Age_all,All,40.0,6.89655172,40.58351827,43.214278
6700,CSA,Central and South America,ARG,Argentina,2010,All,Age_all,All,14684.0,4.64245743,29.70464469,35.90592979
6802,CSA,Central and South America,ARG,Argentina,2011,All,Age_all,All,14572.0,4.60098196,28.98691032,35.26578817
6867,CSA,Central and South America,ARG,Argentina,2012,All,Age_all,All,13986.0,4.40998411,27.44244693,33.49523255
6951,CSA,Central and South America,ARG,Argentina,2013,All,Age_all,All,14654.0,4.53225372,28.10255232,34.72838559
7048,CSA,Central and South America,ARG,Argentina,2014,All,Age_all,All,14816.0,4.60074216,27.76977894,34.74874507
8696,AS,Asia,ARM,Armenia,2010,All,Age_all,All,329.0,1.17832456,10.70095934,11.43425529
8759,AS,Asia,ARM,Armenia,2011,All,Age_all,All,271.0,0.96913779,8.84755126,9.42104711
8822,AS,Asia,ARM,Armenia,2012,All,Age_all,All,305.0,1.10507246,8.98015144,10.08555527
8885,AS,Asia,ARM,Armenia,2013,All,Age_all,All,267.0,0.98176202,7.89288271,8.83526987
8948,AS,Asia,ARM,Armenia,2014,All,Age_all,All,296.0,1.06805225,8.87264985,9.82136073
12726,OA,Oceania,AUS,Australia,2010,All,Age_all,All,2216.0,1.54454148,5.68093374,9.93832721
12791,OA,Oceania,AUS,Australia,2011,All,Age_all,All,2451.0,1.66811859,6.2052691,10.97134005
12862,OA,Oceania,AUS,Australia,2012,All,Age_all,All,2456.0,1.66963521,5.91173937,10.80593344
12917,OA,Oceania,AUS,Australia,2013,All,Age_all,All,2741.0,1.85606522,6.35865471,11.85689382
12980,OA,Oceania,AUS,Australia,2014,All,Age_all,All,2790.0,1.81664279,6.31827008,11.87025025
16508,EU,Europe,AUT,Austria,2010,All,Age_all,All,694.0,0.89897538,4.43739334,8.30037403
16570,EU,Europe,AUT,Austria,2011,All,Age_all,All,717.0,0.93751226,4.35966662,8.54738146
16632,EU,Europe,AUT,Austria,2012,All,Age_all,All,693.0,0.87240042,4.01312876,8.22423953
16695,EU,Europe,AUT,Austria,2013,All,Age_all,All,780.0,0.98081131,4.57683336,9.20111876
16760,EU,Europe,AUT,Austria,2014,All,Age_all,All,735.0,0.93927312,4.10027513,8.60259656
19855,NAC,North America and the Caribbean,BHS,Bahamas,2010,All,Age_all,All,150.0,7.4147306,44.44004955,42.26042565
19915,NAC,North America and the Caribbean,BHS,Bahamas,2011,All,Age_all,All,181.0,8.54983467,51.75031156,50.33678367
19981,NAC,North America and the Caribbean,BHS,Bahamas,2012,All,Age_all,All,166.0,8.32915203,46.66816581,45.65657455
20034,NAC,North America and the Caribbean,BHS,Bahamas,2013,All,Age_all,All,193.0,9.34624697,54.36841956,52.56435048
20098,NAC,North America and the Caribbean,BHS,Bahamas,2014,All,Age_all,All,174.0,8.05928671,48.84672331,46.94671009
21168,AS,Asia,BHR,Bahrain,2010,All,Age_all,All,78.0,3.2486464,17.00061885,6.35031772
21231,AS,Asia,BHR,Bahrain,2011,All,Age_all,All,79.0,3.12623664,14.14493826,6.61076802
21297,AS,Asia,BHR,Bahrain,2012,All,Age_all,All,67.0,2.56410256,14.13251799,5.15406818
21359,AS,Asia,BHR,Bahrain,2013,All,Age_all,All,50.0,1.9462826,8.47238024,3.80220041
21420,AS,Asia,BHR,Bahrain,2014,All,Age_all,All,62.0,2.30055659,7.2087927,4.71639984
24320,NAC,North America and the Caribbean,BRB,Barbados,2010,All,Age_all,All,95.0,4.19426049,22.37590737,33.67230117
24381,NAC,North America and the Caribbean,BRB,Barbados,2011,All,Age_all,All,128.0,5.2588332,31.80790044,45.23175976
24446,NAC,North America and the Caribbean,BRB,Barbados,2012,All,Age_all,All,114.0,4.9011178,26.62002217,40.18315057
24507,NAC,North America and the Caribbean,BRB,Barbados,2013,All,Age_all,All,143.0,5.74527923,32.29894449,50.29968765
26083,EU,Europe,BLR,Belarus,2010,All,Age_all,All,1230.0,0.89694601,11.1467423,12.96021541
26146,EU,Europe,BLR,Belarus,2011,All,Age_all,All,1271.0,0.94085425,11.46982378,13.41683652
26209,EU,Europe,BLR,Belarus,2013,All,Age_all,All,996.0,0.79472735,8.98737766,10.52187107
26272,EU,Europe,BLR,Belarus,2014,All,Age_all,All,922.0,0.75858551,8.35480672,9.73137294
29863,EU,Europe,BEL,Belgium,2010,All,Age_all,All,2563.0,2.43742392,10.24621724,23.64411865
29925,EU,Europe,BEL,Belgium,2011,All,Age_all,All,2446.0,2.34533809,9.66040455,22.235074
29990,EU,Europe,BEL,Belgium,2012,All,Age_all,All,2632.0,2.41299644,10.10303606,23.7227182
30054,EU,Europe,BEL,Belgium,2013,All,Age_all,All,2946.0,2.69449577,11.05179545,26.35431289
30115,EU,Europe,BEL,Belgium,2014,All,Age_all,All,2553.0,2.43711517,9.11810953,22.73925045
32823,CSA,Central and South America,BLZ,Belize,2010,All,Age_all,All,162.0,10.40462428,64.85654342,50.23816612
32889,CSA,Central and South America,BLZ,Belize,2011,All,Age_all,All,139.0,8.93890675,54.32850378,42.09098314
32952,CSA,Central and South America,BLZ,Belize,2012,All,Age_all,All,145.0,9.44010417,56.96570781,42.89940828
33011,CSA,Central and South America,BLZ,Belize,2013,All,Age_all,All,162.0,10.05586592,60.55190362,46.85940732
33094,CSA,Central and South America,BLZ,Belize,2014,All,Age_all,All,137.0,8.6326402,49.11548968,38.77000051
33579,EU,Europe,BIH,Bosnia and Herzegovina,2011,All,Age_all,All,315.0,0.89928058,5.6850222,8.20368687
33642,EU,Europe,BIH,Bosnia and Herzegovina,2014,All,Age_all,All,311.0,0.86436909,5.31632131,8.12574154
35952,CSA,Central and South America,BRA,Brazil,2010,All,Age_all,All,50483.0,4.44022847,27.99362492,25.79431934
36036,CSA,Central and South America,BRA,Brazil,2011,All,Age_all,All,50852.0,4.3444756,27.30585992,25.7459532
36123,CSA,Central and South America,BRA,Brazil,2012,All,Age_all,All,51124.0,4.32826546,26.69628838,25.65341608
36204,CSA,Central and South America,BRA,Brazil,2013,All,Age_all,All,53667.0,4.43355248,27.23079139,26.69523045
36288,CSA,Central and South America,BRA,Brazil,2014,All,Age_all,All,53720.0,4.37801895,26.47039781,26.49388903
37254,AS,Asia,BRN,Brunei Darussalam,2010,All,Age_all,All,64.0,5.29801325,27.60650365,15.44401544
37329,AS,Asia,BRN,Brunei Darussalam,2011,All,Age_all,All,60.0,4.8582996,23.67907513,14.19446416
37382,AS,Asia,BRN,Brunei Darussalam,2012,All,Age_all,All,59.0,4.85197368,25.96372102,14.75737869
37448,AS,Asia,BRN,Brunei Darussalam,2013,All,Age_all,All,77.0,5.5,31.46580656,19.03956521
37508,AS,Asia,BRN,Brunei Darussalam,2014,All,Age_all,All,86.0,5.85034014,33.97251438,20.98743438
40468,EU,Europe,BGR,Bulgaria,2010,All,Age_all,All,664.0,0.60273227,6.42253562,8.81304128
40533,EU,Europe,BGR,Bulgaria,2011,All,Age_all,All,577.0,0.53298601,5.41020882,7.78042639
40594,EU,Europe,BGR,Bulgaria,2012,All,Age_all,All,690.0,0.63139979,6.52907871,9.44443714
40659,EU,Europe,BGR,Bulgaria,2013,All,Age_all,All,571.0,0.54722315,5.56509807,7.85947642
40720,EU,Europe,BGR,Bulgaria,2014,All,Age_all,All,505.0,0.46350687,4.77033304,6.99064741
40848,AF,Africa,CPV,Cabo Verde,2011,All,Age_all,All,199.0,7.89369298,55.2828895,39.89119126
44691,NAC,North America and the Caribbean,CAN,Canada,2010,All,Age_all,All,5435.0,2.26387587,8.58883576,15.91621587
44754,NAC,North America and the Caribbean,CAN,Canada,2011,All,Age_all,All,5679.0,2.34597685,8.55288618,16.44220695
44814,NAC,North America and the Caribbean,CAN,Canada,2012,All,Age_all,All,5875.0,2.38243929,8.58780377,16.82319155
44882,NAC,North America and the Caribbean,CAN,Canada,2013,All,Age_all,All,5010.0,1.98543224,7.26306702,14.19403064
44955,NAC,North America and the Caribbean,CAN,Canada,2014,All,Age_all,All,5014.0,1.9372462,7.03242078,14.05886222
48470,CSA,Central and South America,CHL,Chile,2010,All,Age_all,All,2067.0,2.11069131,10.65588317,12.11426016
48541,CSA,Central and South America,CHL,Chile,2011,All,Age_all,All,1997.0,2.10243723,9.9702786,11.58784457
48594,CSA,Central and South America,CHL,Chile,2012,All,Age_all,All,2262.0,2.29153792,10.91429974,12.99974075
48659,CSA,Central and South America,CHL,Chile,2013,All,Age_all,All,2604.0,2.61002917,12.05077256,14.81944605
48720,CSA,Central and South America,CHL,Chile,2014,All,Age_all,All,2698.0,2.64613574,12.20919409,15.19233194
51807,CSA,Central and South America,COL,Colombia,2010,All,Age_all,All,6684.0,3.33330009,16.02611825,14.78018783
51873,CSA,Central and South America,COL,Colombia,2011,All,Age_all,All,6239.0,3.18604045,14.63763045,13.66321624
51935,CSA,Central and South America,COL,Colombia,2012,All,Age_all,All,6514.0,3.26097839,14.98665722,14.13759846
52017,CSA,Central and South America,COL,Colombia,2013,All,Age_all,All,6763.0,3.33036229,15.16442045,14.54549584
52084,CSA,Central and South America,COL,Colombia,2014,All,Age_all,All,6536.0,3.11162527,14.2920777,13.91594768
55231,CSA,Central and South America,CRI,Costa Rica,2010,All,Age_all,All,425.0,2.23825574,9.55970466,9.28479142
55294,CSA,Central and South America,CRI,Costa Rica,2011,All,Age_all,All,412.0,2.23209448,9.02383707,8.89256103
55357,CSA,Central and South America,CRI,Costa Rica,2012,All,Age_all,All,398.0,2.10437265,8.39940502,8.48976109
55419,CSA,Central and South America,CRI,Costa Rica,2013,All,Age_all,All,407.0,2.10172993,8.24591414,8.58268276
55483,CSA,Central and South America,CRI,Costa Rica,2014,All,Age_all,All,418.0,2.06012814,8.2900499,8.7166941
57120,EU,Europe,HRV,Croatia,2010,All,Age_all,All,372.0,0.71406634,4.76361379,8.420517
57185,EU,Europe,HRV,Croatia,2011,All,Age_all,All,306.0,0.59977655,3.86848704,6.95014159
57247,EU,Europe,HRV,Croatia,2012,All,Age_all,All,318.0,0.61496809,4.20253191,7.45156832
57309,EU,Europe,HRV,Croatia,2013,All,Age_all,All,330.0,0.65494383,3.85819161,7.75432603
57372,EU,Europe,HRV,Croatia,2014,All,Age_all,All,361.0,0.71008478,4.36014695,8.51738715
60145,NAC,North America and the Caribbean,CUB,Cuba,2010,All,Age_all,All,998.0,1.0959205,7.2331001,8.89020965
60227,NAC,North America and the Caribbean,CUB,Cuba,2011,All,Age_all,All,992.0,1.13965351,7.19050201,8.82823747
60290,NAC,North America and the Caribbean,CUB,Cuba,2012,All,Age_all,All,1098.0,1.22857271,7.81856368,9.75384077
60334,NAC,North America and the Caribbean,CUB,Cuba,2013,All,Age_all,All,1251.0,1.35575954,8.74803681,11.08774894
60397,NAC,North America and the Caribbean,CUB,Cuba,2014,All,Age_all,All,1296.0,1.34537527,8.88343903,11.46202356
60963,AS,Asia,CYP,Cyprus,2010,All,Age_all,All,63.0,1.23650638,4.61539994,7.54984697
61026,AS,Asia,CYP,Cyprus,2011,All,Age_all,All,85.0,1.61966463,6.08629619,10.01220311
61089,AS,Asia,CYP,Cyprus,2012,All,Age_all,All,87.0,1.58181818,6.18059271,10.07012045
61152,AS,Asia,CYP,Cyprus,2013,All,Age_all,All,92.0,1.74506829,6.31565631,10.6737206
61220,AS,Asia,CYP,Cyprus,2014,All,Age_all,All,117.0,2.11229464,7.68203104,13.71362666
62792,EU,Europe,CZE,Czechia,2010,All,Age_all,All,1080.0,1.01081951,5.66586445,10.26884697
62853,EU,Europe,CZE,Czechia,2011,All,Age_all,All,1394.0,1.30465708,7.12562785,13.28039973
62916,EU,Europe,CZE,Czechia,2012,All,Age_all,All,1664.0,1.53804915,8.30087313,15.8336161
62979,EU,Europe,CZE,Czechia,2013,All,Age_all,All,1578.0,1.44558446,7.38411448,15.01324505
63044,EU,Europe,CZE,Czechia,2014,All,Age_all,All,1781.0,1.68551554,8.17758689,16.92196409
66819,EU,Europe,DNK,Denmark,2010,All,Age_all,All,962.0,1.78059119,8.31930806,17.35265888
66885,EU,Europe,DNK,Denmark,2011,All,Age_all,All,814.0,1.55923762,6.77041074,14.62225716
66949,EU,Europe,DNK,Denmark,2012,All,Age_all,All,902.0,1.73424852,7.15896456,16.14437582
67011,EU,Europe,DNK,Denmark,2013,All,Age_all,All,1013.0,1.94128243,7.94575335,18.06095582
67074,EU,Europe,DNK,Denmark,2014,All,Age_all,All,907.0,1.7786755,6.78567887,16.08236155
73311,NAC,North America and the Caribbean,DOM,Dominican Republic,2010,All,Age_all,All,1507.0,5.18118683,17.51317711,15.5439009
73395,NAC,North America and the Caribbean,DOM,Dominican Republic,2011,All,Age_all,All,1629.0,5.0830005,18.02747389,16.60007107
73459,NAC,North America and the Caribbean,DOM,Dominican Republic,2012,All,Age_all,All,2000.0,5.53740517,21.77087811,20.13912916
73542,NAC,North America and the Caribbean,DOM,Dominican Republic,2013,All,Age_all,All,1887.0,5.02061993,20.42821818,18.77942309
73615,NAC,North America and the Caribbean,DOM,Dominican Republic,2014,All,Age_all,All,2542.0,5.6571861,27.16057252,25.00692806
76377,CSA,Central and South America,ECU,Ecuador,2010,All,Age_all,All,2682.0,4.35276552,20.24484101,17.86675835
76440,CSA,Central and South America,ECU,Ecuador,2011,All,Age_all,All,2408.0,3.86492039,17.74923518,15.79649911
76505,CSA,Central and South America,ECU,Ecuador,2012,All,Age_all,All,2437.0,3.83713058,17.52035571,15.74889553
76566,CSA,Central and South America,ECU,Ecuador,2013,All,Age_all,All,2067.0,3.27554513,14.34632357,13.15934058
76631,CSA,Central and South America,ECU,Ecuador,2014,All,Age_all,All,2116.0,3.35974341,14.42759256,13.26492743
78080,AF,Africa,EGY,Egypt,2010,All,Age_all,All,16935.0,3.44481082,24.34730685,20.4624786
78141,AF,Africa,EGY,Egypt,2011,All,Age_all,All,18803.0,3.81346221,26.90109121,22.24437051
78206,AF,Africa,EGY,Egypt,2012,All,Age_all,All,19192.0,3.62638006,26.21398895,22.20724588
78269,AF,Africa,EGY,Egypt,2013,All,Age_all,All,17793.0,3.48074956,23.76376539,20.12677026
78330,AF,Africa,EGY,Egypt,2014,All,Age_all,All,19172.0,3.6046809,29.69181321,22.08471
79590,CSA,Central and South America,SLV,El Salvador,2010,All,Age_all,All,1240.0,3.80531517,22.96942494,20.05215177
79647,CSA,Central and South America,SLV,El Salvador,2011,All,Age_all,All,1143.0,3.44671612,20.59901065,18.40411376
79716,CSA,Central and South America,SLV,El Salvador,2012,All,Age_all,All,1252.0,3.89764025,22.19867826,20.07078318
79779,CSA,Central and South America,SLV,El Salvador,2013,All,Age_all,All,1422.0,4.15218851,24.8287825,22.69365009
79847,CSA,Central and South America,SLV,El Salvador,2014,All,Age_all,All,1853.0,4.9447617,31.61452895,29.43546184
81606,EU,Europe,EST,Estonia,2010,All,Age_all,All,133.0,0.84278563,7.57527714,9.98892206
81669,EU,Europe,EST,Estonia,2011,All,Age_all,All,144.0,0.94711918,8.85765894,10.8479561
81735,EU,Europe,EST,Estonia,2012,All,Age_all,All,131.0,0.84663608,7.74201176,9.85479598
81811,EU,Europe,EST,Estonia,2013,All,Age_all,All,125.0,0.81306101,7.84965537,9.48408836
81858,EU,Europe,EST,Estonia,2014,All,Age_all,All,138.0,0.89204913,7.48031001,10.49792894
82553,OA,Oceania,FJI,Fiji,2011,All,Age_all,All,375.0,5.62809545,60.53177054,43.43047476
82616,OA,Oceania,FJI,Fiji,2012,All,Age_all,All,373.0,5.51285841,61.47020493,43.11794782
86333,EU,Europe,FIN,Finland,2010,All,Age_all,All,448.0,0.87998429,3.75939128,8.35298522
86395,EU,Europe,FIN,Finland,2011,All,Age_all,All,428.0,0.84638507,3.62799131,7.94317733
86457,EU,Europe,FIN,Finland,2012,All,Age_all,All,324.0,0.62624427,2.69055537,5.98451673
86520,EU,Europe,FIN,Finland,2013,All,Age_all,All,327.0,0.63522281,2.62143331,6.01216553
86586,EU,Europe,FIN,Finland,2014,All,Age_all,All,328.0,0.62584671,2.65730531,6.00566345
90426,EU,Europe,FRA,France,2010,All,Age_all,All,11097.0,2.0490199,7.68699039,17.63322254
90489,EU,Europe,FRA,France,2011,All,Age_all,All,11766.0,2.19258033,7.87732619,18.60989053
90552,EU,Europe,FRA,France,2012,All,Age_all,All,11851.0,2.12211614,7.59170367,18.65738698
90615,EU,Europe,FRA,France,2013,All,Age_all,All,10966.0,1.9721922,6.84654744,17.19299923
90678,EU,Europe,FRA,France,2014,All,Age_all,All,10496.0,1.92722238,6.35643345,16.36688672
92064,CSA,Central and South America,GUF,French Guiana,2010,All,Age_all,All,45.0,5.83657588,26.23334898,19.31313894
92127,CSA,Central and South America,GUF,French Guiana,2011,All,Age_all,All,47.0,6.78210678,28.46173476,19.69836357
92194,CSA,Central and South America,GUF,French Guiana,2012,All,Age_all,All,38.0,4.82233503,19.90562705,15.59511791
92254,CSA,Central and South America,GUF,French Guiana,2013,All,Age_all,All,49.0,6.43044619,25.73966827,19.67444811
92317,CSA,Central and South America,GUF,French Guiana,2014,All,Age_all,All,37.0,4.74358974,20.44689478,14.522732
93828,AS,Asia,GEO,Georgia,2010,All,Age_all,All,229.0,0.47843891,4.13013998,5.12395955
93893,AS,Asia,GEO,Georgia,2011,All,Age_all,All,399.0,0.80091533,7.74436735,8.89949592
93954,AS,Asia,GEO,Georgia,2012,All,Age_all,All,519.0,1.05171436,9.41631906,11.55721825
94019,AS,Asia,GEO,Georgia,2013,All,Age_all,All,524.0,1.079233,9.5608177,11.6776609
94082,AS,Asia,GEO,Georgia,2014,All,Age_all,All,567.0,1.15509198,11.98520946,15.21330829
95404,EU,Europe,DEU,Germany,2010,All,Age_all,All,15717.0,1.83017998,7.92296595,19.22393123
95466,EU,Europe,DEU,Germany,2011,All,Age_all,All,17111.0,2.00756047,8.27286998,20.92341073
95531,EU,Europe,DEU,Germany,2012,All,Age_all,All,18734.0,2.15436842,8.70881244,22.86939242
95593,EU,Europe,DEU,Germany,2013,All,Age_all,All,18864.0,2.11048024,8.8271239,23.3912313
95655,EU,Europe,DEU,Germany,2014,All,Age_all,All,18346.0,2.11272796,8.48490947,22.65427716
98823,EU,Europe,GRC,Greece,2010,All,Age_all,All,1106.0,1.01389755,4.37462103,9.78106942
98871,EU,Europe,GRC,Greece,2011,All,Age_all,All,1003.0,0.90279841,3.82113932,8.87608656
98934,EU,Europe,GRC,Greece,2012,All,Age_all,All,1154.0,0.98913155,4.32155382,10.40316033
98997,EU,Europe,GRC,Greece,2013,All,Age_all,All,1168.0,1.04477879,4.17627728,10.65184067
99072,EU,Europe,GRC,Greece,2014,All,Age_all,All,3565.0,3.13434148,10.91592245,32.72933556
100318,NAC,North America and the Caribbean,GRD,Grenada,2010,All,Age_all,All,24.0,2.89855072,21.35681105,22.59184999
100372,NAC,North America and the Caribbean,GRD,Grenada,2011,All,Age_all,All,29.0,3.61145704,23.39824726,27.15457508
100443,NAC,North America and the Caribbean,GRD,Grenada,2012,All,Age_all,All,29.0,3.38785047,23.3827928,26.99030211
100506,NAC,North America and the Caribbean,GRD,Grenada,2013,All,Age_all,All,26.0,3.17073171,21.723273,24.03623925
100569,NAC,North America and the Caribbean,GRD,Grenada,2014,All,Age_all,All,49.0,5.08298755,35.26892634,44.99458229
101390,NAC,North America and the Caribbean,GLP,Guadeloupe,2010,All,Age_all,All,112.0,3.71106693,16.89423525,27.58138355
101467,NAC,North America and the Caribbean,GLP,Guadeloupe,2011,All,Age_all,All,108.0,3.80952381,16.69971459,26.73436071
101516,NAC,North America and the Caribbean,GLP,Guadeloupe,2012,All,Age_all,All,76.0,2.64255911,11.74003686,18.7910436
101579,NAC,North America and the Caribbean,GLP,Guadeloupe,2013,All,Age_all,All,95.0,3.22909585,12.88727532,23.58320776
101640,NAC,North America and the Caribbean,GLP,Guadeloupe,2014,All,Age_all,All,158.0,4.81854224,20.36668603,39.37066736
104351,CSA,Central and South America,GTM,Guatemala,2010,All,Age_all,All,5042.0,6.93077473,41.62753723,34.46244902
104414,CSA,Central and South America,GTM,Guatemala,2011,All,Age_all,All,4722.0,6.52624596,38.16019508,31.58781765
104477,CSA,Central and South America,GTM,Guatemala,2012,All,Age_all,All,4250.0,5.84940198,33.23956297,27.8309458
106050,CSA,Central and South America,GUY,Guyana,2010,All,Age_all,All,547.0,10.06810234,87.71725879,72.98822048
106116,CSA,Central and South America,GUY,Guyana,2011,All,Age_all,All,537.0,9.96104619,84.41501533,71.4069157
106176,CSA,Central and South America,GUY,Guyana,2012,All,Age_all,All,598.0,10.77865898,91.85447093,79.16346196
106242,CSA,Central and South America,GUY,Guyana,2013,All,Age_all,All,528.0,9.81777612,82.39696186,69.53910587
106328,CSA,Central and South America,GUY,Guyana,2014,All,Age_all,All,436.0,7.86010456,67.505387,57.11441222
109851,AS,Asia,HKG,"China, Hong Kong SAR",2010,All,Age_all,All,1187.0,2.77992459,9.39957961,16.89872156
109914,AS,Asia,HKG,"China, Hong Kong SAR",2011,All,Age_all,All,1161.0,2.75196738,8.89904941,16.41778381
109984,AS,Asia,HKG,"China, Hong Kong SAR",2012,All,Age_all,All,1269.0,2.90575197,9.27551557,17.74800352
110040,AS,Asia,HKG,"China, Hong Kong SAR",2013,All,Age_all,All,1257.0,2.8963801,9.19128824,17.50964633
110103,AS,Asia,HKG,"China, Hong Kong SAR",2014,All,Age_all,All,1366.0,2.98840516,9.18511148,18.894806
113631,EU,Europe,HUN,Hungary,2010,All,Age_all,All,583.0,0.44689397,3.51765297,5.82998601
113694,EU,Europe,HUN,Hungary,2011,All,Age_all,All,684.0,0.53107652,4.0285499,6.85939356
113759,EU,Europe,HUN,Hungary,2012,All,Age_all,All,1006.0,0.77719407,5.5748076,10.14075949
113821,EU,Europe,HUN,Hungary,2013,All,Age_all,All,972.0,0.76669454,5.38851736,9.82504794
113883,EU,Europe,HUN,Hungary,2014,All,Age_all,All,871.0,0.68958419,4.76296851,8.82788045
117663,EU,Europe,ISL,Iceland,2010,All,Age_all,All,14.0,0.69341258,2.77178804,4.40194818
117726,EU,Europe,ISL,Iceland,2011,All,Age_all,All,18.0,0.9054326,3.02113191,5.64239444
117792,EU,Europe,ISL,Iceland,2012,All,Age_all,All,22.0,1.12531969,4.28199301,6.85965153
117852,EU,Europe,ISL,Iceland,2013,All,Age_all,All,21.0,0.97312326,3.31460562,6.486206
117915,EU,Europe,ISL,Iceland,2014,All,Age_all,All,30.0,1.46484375,4.78146502,9.16350907
117978,AS,Asia,IRN,Iran (Islamic Republic of),2013,All,Age_all,All,4949.0,1.8597223,8.58373773,6.47080689
118063,AS,Asia,IRN,Iran (Islamic Republic of),2014,All,Age_all,All,4972.0,1.82243367,8.2730492,6.4183187
121989,EU,Europe,IRL,Ireland,2010,All,Age_all,All,272.0,1.00287589,4.46095074,5.97235021
122054,EU,Europe,IRL,Ireland,2011,All,Age_all,All,246.0,0.86449255,3.75478674,5.37718082
122115,EU,Europe,IRL,Ireland,2012,All,Age_all,All,241.0,0.82573837,3.69260221,5.2558039
122178,EU,Europe,IRL,Ireland,2013,All,Age_all,All,259.0,0.87784707,3.71637649,5.63886268
122241,EU,Europe,IRL,Ireland,2014,All,Age_all,All,304.0,1.03924518,4.19014174,6.57035336
124509,AS,Asia,ISR,Israel,2010,All,Age_all,All,1666.0,4.22649551,14.63995921,21.85330451
124591,AS,Asia,ISR,Israel,2011,All,Age_all,All,2028.0,4.98672175,17.48843067,26.11439444
124635,AS,Asia,ISR,Israel,2012,All,Age_all,All,2246.0,5.36332593,18.73597659,28.39255181
124701,AS,Asia,ISR,Israel,2013,All,Age_all,All,2179.0,5.25326069,17.57626088,27.03656318
124780,AS,Asia,ISR,Israel,2014,All,Age_all,All,2377.0,5.63670856,18.84602015,28.93252432
128544,EU,Europe,ITA,Italy,2010,All,Age_all,All,9874.0,1.6889748,6.96402758,16.32514423
128606,EU,Europe,ITA,Italy,2011,All,Age_all,All,11381.0,1.91549988,7.76571619,19.16655964
128669,EU,Europe,ITA,Italy,2012,All,Age_all,All,12839.0,2.09267832,8.4723279,21.56375428
128732,EU,Europe,ITA,Italy,2013,All,Age_all,All,13083.0,2.18159807,8.18987798,21.72030962
128793,EU,Europe,ITA,Italy,2014,All,Age_all,All,13449.0,2.2464797,8.08426499,22.12401755
130431,NAC,North America and the Caribbean,JAM,Jamaica,2010,All,Age_all,All,818.0,5.29792746,29.81721476,29.10555567
130495,NAC,North America and the Caribbean,JAM,Jamaica,2011,All,Age_all,All,766.0,4.52558194,27.65600995,27.10613041
130557,NAC,North America and the Caribbean,JAM,Jamaica,2012,All,Age_all,All,923.0,5.90757808,32.61516277,32.47562042
130622,NAC,North America and the Caribbean,JAM,Jamaica,2013,All,Age_all,All,835.0,5.25620043,28.91446583,29.20895844
130683,NAC,North America and the Caribbean,JAM,Jamaica,2014,All,Age_all,All,1079.0,5.88973799,36.39973284,37.52862036
134527,AS,Asia,JPN,Japan,2010,All,Age_all,All,26569.0,2.21961016,7.37150155,21.02281748
134589,AS,Asia,JPN,Japan,2011,All,Age_all,All,27044.0,2.1582263,7.21538197,21.43287367
134653,AS,Asia,JPN,Japan,2012,All,Age_all,All,27382.0,2.17947259,7.01393548,21.73899236
134715,AS,Asia,JPN,Japan,2013,All,Age_all,All,26397.0,2.08106676,6.52469242,20.99933176
134779,AS,Asia,JPN,Japan,2014,All,Age_all,All,26216.0,2.0593808,6.30212654,20.90056764
136543,AS,Asia,KAZ,Kazakhstan,2010,All,Age_all,All,2660.0,1.82350401,15.97511553,16.2957375
136605,AS,Asia,KAZ,Kazakhstan,2011,All,Age_all,All,2327.0,1.6137645,13.69165938,14.06146291
136671,AS,Asia,KAZ,Kazakhstan,2012,All,Age_all,All,2100.0,1.46976484,12.30191558,12.50638123
136732,AS,Asia,KAZ,Kazakhstan,2013,All,Age_all,All,2001.0,1.46850529,11.54112693,11.74621415
136794,AS,Asia,KAZ,Kazakhstan,2014,All,Age_all,All,1768.0,1.34046021,10.00577485,10.2260903
138432,AS,Asia,KOR,Republic of Korea,2010,All,Age_all,All,6861.0,2.68632172,11.12551147,13.75506401
138497,AS,Asia,KOR,Republic of Korea,2011,All,Age_all,All,6945.0,2.69817713,10.75237066,13.859101
138558,AS,Asia,KOR,Republic of Korea,2012,All,Age_all,All,7287.0,2.72695634,10.67889589,14.47403508
138621,AS,Asia,KOR,Republic of Korea,2013,All,Age_all,All,6894.0,2.5892277,9.59806444,13.63556758
138686,AS,Asia,KOR,Republic of Korea,2014,All,Age_all,All,7097.0,2.65118121,9.32350929,13.98061169
140700,AS,Asia,KWT,Kuwait,2010,All,Age_all,All,184.0,3.3773862,15.77570026,5.15921072
140770,AS,Asia,KWT,Kuwait,2011,All,Age_all,All,243.0,4.55141412,20.782822,6.69051206
140829,AS,Asia,KWT,Kuwait,2012,All,Age_all,All,273.0,4.58823529,24.15275894,7.17167331
140889,AS,Asia,KWT,Kuwait,2013,All,Age_all,All,264.0,4.46776104,23.41268617,6.78326866
140952,AS,Asia,KWT,Kuwait,2014,All,Age_all,All,386.0,6.4002653,35.00109938,9.55576818
142717,AS,Asia,KGZ,Kyrgyzstan,2010,All,Age_all,All,1009.0,2.78929618,19.91188827,18.52069399
