,Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
778,AS,Asia,TUR,T?rkiye,2013,All,Age_all,All,6620.0,1.85157734,9.05078994,8.70427109
779,AS,Asia,TUR,T?rkiye,2014,All,Age_all,All,7119.0,1.8558249,9.36436553,9.22366705
780,AS,Asia,TUR,T?rkiye,2019,All,Age_all,All,12346.0,2.83203461,13.47890832,14.95045256
781,AS,Asia,TUR,T?rkiye,2018,All,Age_all,All,11093.0,2.60124892,12.62037014,13.62655816
782,AS,Asia,TUR,T?rkiye,2017,All,Age_all,All,10509.0,2.47959624,12.47783764,13.08510376
783,AS,Asia,TUR,T?rkiye,2016,All,Age_all,All,8915.0,2.12199255,10.93683339,11.24524367
784,AS,Asia,TUR,T?rkiye,2015,All,Age_all,All,8577.0,2.16061123,10.85013593,10.96543951
785,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,All,Age_all,All,6296.0,1.12095089,5.11653528,10.11211226
786,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,All,Age_all,All,6697.0,1.21271495,5.26235722,10.66045439
787,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,All,Age_all,All,6251.0,1.09854769,4.80776134,9.81241199
788,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,All,Age_all,All,6624.0,1.14908632,5.03606175,10.33294193
789,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,All,Age_all,All,6436.0,1.12844772,4.83861514,9.96334924
790,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2020,All,Age_all,All,5633.0,0.81779195,3.79777607,8.39761942
791,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2019,All,Age_all,All,6409.0,1.06211438,4.38442646,9.59477
792,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2018,All,Age_all,All,6801.0,1.10641136,4.82510925,10.53538059
793,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2017,All,Age_all,All,6669.0,1.10040607,4.68765424,10.09839018
794,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2016,All,Age_all,All,7044.0,1.17949645,5.06664733,10.72994487
795,EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2015,All,Age_all,All,7127.0,1.18235313,5.22369587,10.94608551
796,NAC,North America and the Caribbean,USA,United States of America,2010,All,Age_all,All,68631.0,2.77938418,14.31499517,22.20985483
797,NAC,North America and the Caribbean,USA,United States of America,2011,All,Age_all,All,69943.0,2.78052744,14.17566267,22.4475549
798,NAC,North America and the Caribbean,USA,United States of America,2012,All,Age_all,All,69520.0,2.7334791,13.80888062,22.13703349
799,NAC,North America and the Caribbean,USA,United States of America,2013,All,Age_all,All,71784.0,2.76411989,13.95549518,22.68769846
800,NAC,North America and the Caribbean,USA,United States of America,2014,All,Age_all,All,71494.0,2.72211049,13.71745088,22.43488083
801,NAC,North America and the Caribbean,USA,United States of America,2020,All,Age_all,All,69426.0,2.05176006,11.86899912,20.97445437
802,NAC,North America and the Caribbean,USA,United States of America,2019,All,Age_all,All,65931.0,2.30944803,11.45764029,20.03586423
803,NAC,North America and the Caribbean,USA,United States of America,2018,All,Age_all,All,69246.0,2.43892216,12.18091814,21.16991461
804,NAC,North America and the Caribbean,USA,United States of America,2017,All,Age_all,All,70648.0,2.5110334,12.64704612,21.73217867
805,NAC,North America and the Caribbean,USA,United States of America,2016,All,Age_all,All,71196.0,2.59437194,13.12732695,22.04101379
806,NAC,North America and the Caribbean,USA,United States of America,2015,All,Age_all,All,73257.0,2.70058946,13.69538031,22.83015016
807,NAC,North America and the Caribbean,USA,United States of America,2021,All,Age_all,All,69780.0,2.01429985,11.84060081,20.96030059
808,CSA,Central and South America,URY,Uruguay,2010,All,Age_all,All,782.0,2.40083507,16.75756435,23.27883249
809,CSA,Central and South America,URY,Uruguay,2012,All,Age_all,All,797.0,2.3895185,16.92397935,23.58703453
810,CSA,Central and South America,URY,Uruguay,2013,All,Age_all,All,715.0,2.18667808,14.90057028,21.09491147
811,CSA,Central and South America,URY,Uruguay,2014,All,Age_all,All,695.0,2.16362618,14.33961216,20.43855553
812,CSA,Central and South America,URY,Uruguay,2020,All,Age_all,All,796.0,2.43894966,14.69072245,22.91484946
813,CSA,Central and South America,URY,Uruguay,2019,All,Age_all,All,816.0,2.34435602,15.8024019,23.57200178
814,CSA,Central and South America,URY,Uruguay,2018,All,Age_all,All,880.0,2.57852789,17.03880244,25.51253376
815,CSA,Central and South America,URY,Uruguay,2017,All,Age_all,All,805.0,2.42667229,15.52586346,23.42403527
816,CSA,Central and South America,URY,Uruguay,2016,All,Age_all,All,614.0,1.79149768,12.76171476,17.93156742
817,CSA,Central and South America,URY,Uruguay,2015,All,Age_all,All,661.0,2.00503534,13.78460944,19.37275078
818,AS,Asia,UZB,Uzbekistan,2010,All,Age_all,All,3610.0,2.60823074,14.76035794,12.63899171
819,AS,Asia,UZB,Uzbekistan,2011,All,Age_all,All,3467.0,2.42019364,13.72190566,11.81688753
820,AS,Asia,UZB,Uzbekistan,2012,All,Age_all,All,3337.0,2.28580431,12.92994406,11.20759653
821,AS,Asia,UZB,Uzbekistan,2013,All,Age_all,All,3284.0,2.2543797,12.36104536,10.85864935
822,AS,Asia,UZB,Uzbekistan,2014,All,Age_all,All,3310.0,2.21018823,12.18633159,10.76154373
823,AS,Asia,UZB,Uzbekistan,2019,All,Age_all,All,2403.0,1.5546455,7.88809257,7.15596216
824,AS,Asia,UZB,Uzbekistan,2018,All,Age_all,All,2568.0,1.65770465,8.72414397,7.79218438
825,AS,Asia,UZB,Uzbekistan,2017,All,Age_all,All,2974.0,1.85038856,10.20853518,9.18225419
826,AS,Asia,UZB,Uzbekistan,2016,All,Age_all,All,3127.0,2.02014329,10.88234122,9.81854438
827,AS,Asia,UZB,Uzbekistan,2015,All,Age_all,All,3383.0,2.22514553,12.18861319,10.80867655
828,AS,Asia,MYS,Malaysia,2020,All,Age_all,All,7746.0,7.09633091,25.8610171,23.93252252
829,AS,Asia,MYS,Malaysia,2019,All,Age_all,All,7876.0,7.21483273,27.18490681,24.65118927
830,AS,Asia,MYS,Malaysia,2018,All,Age_all,All,7974.0,6.79291574,28.62212089,25.29177764
831,AS,Asia,MYS,Malaysia,2017,All,Age_all,All,7362.0,7.55541872,27.01831744,23.66848991
832,AS,Asia,MYS,Malaysia,2016,All,Age_all,All,7119.0,8.31299555,26.96119396,23.20052232
833,AS,Asia,MYS,Malaysia,2015,All,Age_all,All,6766.0,8.38507392,26.37225634,22.35145352
834,AS,Asia,MYS,Malaysia,2014,All,Age_all,All,7729.0,9.99030569,30.99497188,25.16890504
835,AS,Asia,MYS,Malaysia,2013,All,Age_all,All,7287.0,9.82777456,29.95522048,24.11822677
836,AS,Asia,MYS,Malaysia,2012,All,Age_all,All,7384.0,10.27725198,31.38733401,25.02200778
837,AS,Asia,MYS,Malaysia,2011,All,Age_all,All,7220.0,10.19255746,31.68534926,24.84340739
838,AS,Asia,MYS,Malaysia,2010,All,Age_all,All,7414.0,10.82051432,33.20267542,25.93338046
839,AS,Asia,QAT,Qatar,2021,All,Age_all,All,95.0,3.46588836,16.08800754,3.24173664
840,AS,Asia,QAT,Qatar,2020,All,Age_all,All,64.0,2.34089247,11.42468687,2.22141002
841,AS,Asia,QAT,Qatar,2019,All,Age_all,All,56.0,2.68327743,10.04091255,1.97735435
842,AS,Asia,QAT,Qatar,2017,All,Age_all,All,43.0,1.96796339,6.75599953,1.57813918
843,AS,Asia,QAT,Qatar,2016,All,Age_all,All,34.0,1.54055279,5.07965264,1.28090465
844,AS,Asia,QAT,Qatar,2015,All,Age_all,All,47.0,2.15102975,7.73794002,1.83185161
845,AS,Asia,QAT,Qatar,2014,All,Age_all,All,47.0,1.98647506,7.08626885,1.91119219
846,AS,Asia,QAT,Qatar,2013,All,Age_all,All,34.0,1.59399906,4.5706412,1.4551219
847,AS,Asia,QAT,Qatar,2012,All,Age_all,All,26.0,1.28015756,5.14369516,1.1839315
848,AS,Asia,QAT,Qatar,2011,All,Age_all,All,27.0,1.38532581,5.88812922,1.32621369
849,AS,Asia,QAT,Qatar,2010,All,Age_all,All,32.0,1.62436548,12.4629665,1.72383422
